5086,411,115,2016-2-22,5086,2016-3-23
5090,500,20,2019-9-28,5090,2019-11-28
5093,310,39,2019-6-28,5093,2019-9-28
5094,348,250,2018-11-27,5094,2018-12-27
5097,284,16,2018-10-14,5097,2019-10-27
5098,203,11,2018-12-13,5098,2018-12-24
5100,398,17,2017-9-12,5100,2018-11-23
5101,163,83,2016-11-20,5101,2017-11-21
5103,312,2,2015-9-22,5103,2015-10-26
5106,229,110,2019-6-9,5106,2019-9-22
5107,112,72,2016-11-16,5107,2018-12-16
5111,420,69,2018-10-23,5111,2018-10-23
5114,364,1136,2019-9-27,5114,2019-9-28
5115,423,35,2019-11-22,5115,2019-11-23
5117,66,10,2017-10-28,5117,2019-10-28
5121,364,1,2018-12-28,5121,2018-12-28
5125,364,19,2019-5-27,5125,2019-11-27
5129,89,17,2016-9-8,5129,2018-11-15
5133,304,1,2016-11-28,5133,2017-11-28
5137,338,40,2018-10-9,5137,2019-12-22
5140,408,26,2015-6-26,5140,2017-12-27
5141,322,438,2018-9-24,5141,2018-9-27
5142,316,80,2019-11-21,5142,2019-12-27
5144,445,46,2016-12-16,5144,2018-12-22
5147,160,15,2016-8-25,5147,2016-10-28
5149,421,6,2019-12-28,5149,2019-12-28
5153,5,15,2017-12-27,5153,2017-12-27
5155,27,18,2019-12-10,5155,2019-12-13
5156,180,3,2019-12-16,5156,2019-12-18
5157,497,2,2018-7-28,5157,2019-11-28
5158,425,35,2019-9-22,5158,2019-11-24
5159,35,28,2015-9-26,5159,2016-12-28
5161,400,316,2019-12-27,5161,2019-12-27
5165,325,4,2018-12-26,5165,2018-12-27
5166,394,1,2018-10-27,5166,2019-12-28
5169,2,3,2019-8-27,5169,2019-11-27
5170,162,5,2016-8-21,5170,2019-11-28
5171,423,14,2019-12-28,5171,2019-12-28
5173,328,90,2015-11-21,5173,2015-12-23
5176,233,35,2019-8-22,5176,2019-8-23
5178,354,51,2019-9-22,5178,2019-9-28
5180,379,22,2019-8-24,5180,2019-11-27
5182,180,451,2019-7-23,5182,2019-11-23
5183,308,104,2018-12-20,5183,2018-12-22
5184,37,4,2019-3-22,5184,2019-4-27
5186,261,15,2018-11-28,5186,2019-12-28
5188,336,23,2017-9-16,5188,2019-11-16
5189,420,20,2019-7-3,5189,2019-10-23
5190,428,6,2019-10-25,5190,2019-11-28
5191,204,21,2015-12-26,5191,2017-12-27
5194,202,3,2018-10-23,5194,2018-12-27
5201,429,16,2019-10-23,5201,2019-10-23
5202,487,93,2019-12-16,5202,2019-12-17
5206,283,26,2019-11-22,5206,2019-11-27
5212,297,93,2018-5-14,5212,2018-11-25
5213,434,55,2018-5-18,5213,2018-8-27
5214,265,2,2017-9-10,5214,2018-10-17
5215,287,677,2018-9-26,5215,2018-9-27
5217,154,26,2016-4-18,5217,2017-7-18
5219,452,51,2015-2-24,5219,2017-2-27
5220,10,6,2015-10-20,5220,2019-12-20
5222,14,65,2015-12-23,5222,2016-12-24
5223,105,5,2018-12-27,5223,2018-12-27
5224,13,5,2016-12-6,5224,2018-12-14
5225,180,17,2018-8-15,5225,2018-9-24
5227,164,38,2014-12-23,5227,2019-12-26
5228,34,132,2016-11-28,5228,2016-11-28
5229,420,98,2019-5-26,5229,2019-6-27
5230,189,38,2019-11-19,5230,2019-11-20
5231,457,8,2019-11-28,5231,2019-11-28
5235,161,1,2019-9-10,5235,2019-10-17
5239,18,249,2018-12-7,5239,2019-12-23
5240,203,35,2019-12-23,5240,2019-12-26
5241,340,1,2019-12-28,5241,2019-12-28
5242,397,65,2019-1-27,5242,2019-2-27
5245,459,17,2019-5-18,5245,2019-12-23
5246,177,42,2015-7-24,5246,2016-9-26
5250,314,22,2019-11-24,5250,2019-12-26
5251,370,35,2018-5-24,5251,2019-12-24
5252,194,48,2016-1-28,5252,2019-9-28
5253,328,13,2019-11-16,5253,2019-12-22
5255,104,29,2019-10-10,5255,2019-12-11
5257,101,356,2018-12-28,5257,2019-12-28
5258,97,187,2019-1-19,5258,2019-11-20
5259,76,98,2019-12-21,5259,2019-12-27
5266,343,4,2017-1-12,5266,2018-6-27
5267,492,4,2016-9-22,5267,2019-10-24
5268,51,7,2018-12-23,5268,2018-12-27
5271,447,29,2019-12-14,5271,2019-12-18
5272,127,1,2015-12-14,5272,2019-12-20
5276,350,11,2019-12-26,5276,2019-12-28
5278,423,51,2019-6-18,5278,2019-6-25
5279,216,41,2019-12-27,5279,2019-12-27
5282,113,107,2019-10-19,5282,2019-12-23
5283,292,43,2019-8-21,5283,2019-11-22
5286,369,42,2019-8-23,5286,2019-9-26
5287,19,62,2019-11-20,5287,2019-11-25
5292,17,7,2017-12-23,5292,2017-12-24
5293,369,67,2019-9-21,5293,2019-10-21
5294,297,11,2015-12-28,5294,2017-12-28
5298,54,26,2015-9-19,5298,2015-9-27
5299,348,25,2018-4-21,5299,2018-11-21
5300,87,53,2019-12-26,5300,2019-12-26
5301,270,4,2019-12-28,5301,2019-12-28
5303,175,67,2019-12-24,5303,2019-12-25
5304,430,38,2019-12-26,5304,2019-12-27
5305,398,175,2019-7-27,5305,2019-12-27
5309,458,20,2019-12-6,5309,2019-12-19
5310,370,113,2017-7-26,5310,2017-9-27
5311,442,3,2017-11-15,5311,2019-12-22
5315,342,1,2017-8-24,5315,2017-10-27
5316,366,21,2019-12-28,5316,2019-12-28
5319,180,1,2018-12-6,5319,2018-12-12
5326,192,378,2015-11-28,5326,2016-12-28
5327,372,42,2019-10-20,5327,2019-10-27
5328,100,24,2019-10-26,5328,2019-10-26
5330,286,10,2018-4-26,5330,2019-8-28
5331,212,17,2019-12-9,5331,2019-12-19
5332,45,25,2016-12-28,5332,2017-12-28
5334,75,11,2018-12-28,5334,2018-12-28
5335,111,4,2019-1-17,5335,2019-7-18
5336,60,7,2019-9-27,5336,2019-12-28
5338,494,10,2019-6-25,5338,2019-10-27
5339,305,73,2019-10-18,5339,2019-10-24
5341,202,29,2018-3-15,5341,2018-8-27
5342,45,101,2018-10-26,5342,2019-12-28
5343,360,57,2018-11-5,5343,2019-11-25
5344,355,33,2015-10-20,5344,2016-11-25
5345,143,2,2017-12-18,5345,2018-12-19
5346,366,10,2019-12-25,5346,2019-12-28
5347,289,26,2019-8-19,5347,2019-12-19
5348,414,7,2018-8-14,5348,2018-9-14
5349,286,316,2019-12-21,5349,2019-12-22
5350,333,77,2016-9-20,5350,2016-11-22
5353,36,7,2017-12-21,5353,2019-12-26
5356,81,43,2017-3-16,5356,2017-6-23
5357,92,12,2019-12-23,5357,2019-12-28
5358,2,67,2018-3-19,5358,2019-12-26
5359,393,19,2017-1-24,5359,2017-6-27
5362,209,228,2019-11-14,5362,2019-11-18
5364,343,55,2019-11-25,5364,2019-11-27
5366,55,71,2019-9-28,5366,2019-11-28
5369,208,17,2017-5-21,5369,2017-11-25
5370,331,4,2014-10-25,5370,2014-10-25
5371,176,136,2016-7-14,5371,2016-10-15
5372,188,2,2019-5-11,5372,2019-11-17
5375,446,4,2015-10-15,5375,2018-12-26
5378,171,31,2018-7-21,5378,2018-7-25
5379,165,157,2016-11-13,5379,2019-12-17
5380,416,1,2017-9-18,5380,2018-10-23
5383,188,50,2019-9-28,5383,2019-9-28
5386,194,4,2019-11-19,5386,2019-11-26
5388,91,7,2018-8-13,5388,2019-8-25
5391,34,1,2017-11-10,5391,2018-11-28
5394,107,3,2016-7-24,5394,2018-10-24
5396,72,16,2018-10-7,5396,2018-11-27
5397,313,91,2016-11-19,5397,2018-11-26
5398,187,4,2018-8-20,5398,2019-9-24
5399,113,6,2014-12-27,5399,2015-12-28
5401,456,28,2017-11-6,5401,2018-12-8
5402,227,38,2017-12-23,5402,2017-12-25
5404,13,29,2016-12-25,5404,2016-12-28
5405,55,42,2019-10-26,5405,2019-10-27
5408,115,22,2019-8-11,5408,2019-8-13
5410,171,3,2019-12-4,5410,2019-12-15
5411,440,3,2019-6-26,5411,2019-7-27
5412,337,51,2016-10-22,5412,2019-11-27
5413,333,31,2016-6-7,5413,2018-12-13
5414,66,13,2018-12-20,5414,2019-12-26
5415,127,5,2019-10-19,5415,2019-11-22
5416,276,5,2018-4-21,5416,2018-7-27
5417,238,18,2018-9-27,5417,2019-12-28
5418,455,99,2019-4-28,5418,2019-4-28
5420,342,14,2019-10-17,5420,2019-10-21
5421,305,3,2018-10-26,5421,2019-12-28
5425,362,2,2019-9-28,5425,2019-11-28
5426,497,301,2019-9-21,5426,2019-10-26
5429,305,21,2018-4-28,5429,2019-6-28
5431,118,17,2018-4-10,5431,2018-5-15
5432,362,1,2019-12-27,5432,2019-12-28
5439,152,9,2017-7-26,5439,2017-11-28
5440,198,57,2019-11-25,5440,2019-12-28
5444,159,168,2017-5-25,5444,2019-5-25
5445,469,3,2018-7-25,5445,2019-7-28
5451,427,15,2017-9-27,5451,2017-11-28
5453,108,400,2017-7-16,5453,2019-7-20
5454,458,21,2018-3-18,5454,2018-5-18
5456,309,35,2019-11-19,5456,2019-12-26
5457,72,29,2019-11-24,5457,2019-11-24
5458,434,61,2019-9-18,5458,2019-11-23
5459,16,174,2018-12-5,5459,2018-12-7
5460,301,35,2018-10-20,5460,2019-11-27
5461,174,1,2019-7-23,5461,2019-11-24
5464,216,12,2018-6-22,5464,2018-9-28
5466,219,154,2017-12-28,5466,2017-12-28
5468,495,47,2014-10-28,5468,2014-10-28
5469,230,56,2018-12-27,5469,2018-12-27
5470,164,56,2017-12-25,5470,2017-12-25
5471,45,115,2016-7-22,5471,2016-7-27
5472,474,11,2017-9-27,5472,2019-10-27
5473,189,26,2018-8-28,5473,2019-12-28
5475,276,102,2019-12-28,5475,2019-12-28
5477,107,4,2018-6-27,5477,2019-10-28
5479,451,78,2018-7-28,5479,2019-10-28
5482,42,3,2017-7-23,5482,2017-8-28
5483,496,19,2017-12-25,5483,2019-12-25
5486,232,17,2018-8-9,5486,2019-8-9
5487,171,100,2018-12-26,5487,2018-12-27
5488,283,12,2019-6-27,5488,2019-10-28
5490,37,299,2018-9-13,5490,2018-12-14
5491,474,23,2018-11-15,5491,2018-12-23
5493,16,22,2018-10-27,5493,2018-11-27
5494,394,26,2018-2-14,5494,2018-10-21
5495,380,4,2016-11-23,5495,2017-12-27
5497,489,3,2016-9-12,5497,2018-11-16
5498,149,926,2019-9-28,5498,2019-9-28
5504,277,79,2019-11-25,5504,2019-12-25
5506,247,7,2018-6-27,5506,2019-6-28
5507,210,14,2019-11-20,5507,2019-12-20
5509,191,100,2016-12-20,5509,2016-12-27
5510,155,4,2019-9-11,5510,2019-10-21
5511,423,123,2019-4-28,5511,2019-6-28
5513,429,4,2019-7-17,5513,2019-7-18
5518,251,58,2019-8-21,5518,2019-8-28
5522,356,27,2017-9-19,5522,2017-11-25
5523,20,36,2015-11-18,5523,2019-12-20
5526,376,82,2017-9-20,5526,2018-9-23
5527,239,61,2019-12-22,5527,2019-12-25
5528,16,40,2015-12-18,5528,2015-12-19
5529,292,50,2017-12-5,5529,2017-12-7
5533,58,22,2018-12-22,5533,2018-12-22
5538,184,2,2019-10-16,5538,2019-11-24
5541,365,81,2019-11-23,5541,2019-12-27
5542,227,38,2018-10-9,5542,2019-11-21
5543,391,724,2014-12-24,5543,2014-12-27
5544,60,11,2017-11-21,5544,2018-12-25
5545,16,182,2019-11-12,5545,2019-12-13
5551,128,11,2018-12-10,5551,2018-12-24
5552,84,20,2016-8-26,5552,2016-10-27
5554,66,3,2018-6-11,5554,2019-10-23
5555,460,7,2018-11-3,5555,2019-12-3
5556,343,4,2018-12-17,5556,2018-12-17
5559,75,4,2015-8-26,5559,2016-10-26
5560,423,19,2017-12-27,5560,2017-12-27
5565,371,47,2019-11-18,5565,2019-11-18
5567,492,36,2019-10-19,5567,2019-10-22
5568,18,9,2017-10-27,5568,2017-11-28
5572,170,71,2019-12-17,5572,2019-12-25
5574,179,103,2016-4-20,5574,2018-6-21
5576,374,11,2019-7-28,5576,2019-12-28
5577,305,27,2019-7-8,5577,2019-10-15
5580,345,40,2015-12-27,5580,2018-12-28
5582,259,65,2019-11-16,5582,2019-12-27
5587,500,7,2019-12-7,5587,2019-12-16
5588,202,27,2015-12-22,5588,2016-12-23
5590,328,28,2018-8-22,5590,2018-9-25
5591,4,13,2019-11-28,5591,2019-11-28
5594,195,1,2018-8-20,5594,2018-11-27
5598,58,17,2019-11-26,5598,2019-11-27
5601,369,13,2018-11-19,5601,2019-12-27
5603,313,27,2018-11-28,5603,2018-12-28
5607,143,225,2018-8-21,5607,2018-10-24
5608,395,8,2017-10-19,5608,2017-10-22
5609,478,57,2019-10-28,5609,2019-12-28
5612,371,45,2019-8-23,5612,2019-11-27
5613,331,42,2018-10-14,5613,2018-11-14
5614,429,14,2019-10-19,5614,2019-11-20
5615,439,67,2017-12-28,5615,2017-12-28
5616,480,229,2016-6-25,5616,2019-10-26
5617,2,287,2019-10-28,5617,2019-10-28
5620,108,114,2018-10-28,5620,2018-12-28
5621,135,24,2018-8-21,5621,2019-10-24
5622,462,27,2016-11-26,5622,2016-12-27
5623,64,56,2019-5-15,5623,2019-6-20
5625,378,17,2019-9-21,5625,2019-10-21
5628,113,61,2019-9-23,5628,2019-9-25
5629,468,12,2019-5-19,5629,2019-12-22
5630,23,11,2019-12-28,5630,2019-12-28
5631,337,101,2019-12-26,5631,2019-12-26
5632,492,413,2017-11-28,5632,2017-11-28
5633,15,11,2018-11-18,5633,2018-11-22
5634,268,46,2019-9-22,5634,2019-10-28
5640,102,1,2019-11-18,5640,2019-12-28
5641,427,7,2018-11-28,5641,2018-11-28
5645,437,69,2015-12-15,5645,2018-12-23
5649,229,47,2018-12-14,5649,2018-12-23
5652,179,27,2016-12-27,5652,2016-12-27
5654,304,93,2018-5-25,5654,2019-7-26
5655,248,5,2016-6-24,5655,2019-12-28
5656,59,15,2019-12-24,5656,2019-12-28
5658,83,319,2019-3-28,5658,2019-12-28
5659,110,4,2018-11-28,5659,2019-11-28
5660,60,5,2018-10-15,5660,2019-12-27
5662,369,59,2017-12-28,5662,2019-12-28
5663,96,20,2019-9-28,5663,2019-11-28
5664,481,5,2019-10-14,5664,2019-12-28
5668,354,4,2019-11-25,5668,2019-11-25
5669,189,17,2019-9-21,5669,2019-11-28
5670,241,294,2017-10-19,5670,2019-10-20
5671,305,8,2015-10-8,5671,2016-11-20
5673,414,9,2017-12-21,5673,2019-12-26
5674,295,591,2019-9-27,5674,2019-12-28
5675,312,3,2018-12-12,5675,2018-12-13
5676,212,83,2016-5-18,5676,2018-5-21
5679,437,116,2018-12-24,5679,2019-12-24
5683,472,29,2018-1-20,5683,2018-12-24
5684,397,79,2017-11-28,5684,2019-12-28
5686,251,4,2019-5-8,5686,2019-8-12
5687,17,13,2016-12-24,5687,2017-12-25
5690,80,7,2019-6-25,5690,2019-7-27
5691,54,23,2019-11-28,5691,2019-11-28
5693,333,114,2018-11-26,5693,2019-12-27
5695,95,10,2019-6-21,5695,2019-8-26
5700,391,64,2019-7-27,5700,2019-8-28
5704,445,28,2018-12-21,5704,2019-12-23
5707,10,5,2019-12-3,5707,2019-12-8
5708,157,17,2017-9-24,5708,2019-10-25
5710,227,21,2019-6-23,5710,2019-7-26
5712,179,1,2018-12-19,5712,2018-12-22
5714,215,165,2015-12-27,5714,2015-12-27
5716,496,2,2016-11-27,5716,2016-12-27
5718,492,57,2015-11-9,5718,2018-12-24
5722,448,39,2019-8-16,5722,2019-8-23
5723,294,29,2018-11-28,5723,2019-12-28
5724,142,2,2017-9-22,5724,2018-12-28
5725,90,58,2018-5-17,5725,2018-11-18
5726,80,2,2015-7-18,5726,2018-11-28
5727,67,7,2019-10-28,5727,2019-10-28
5731,165,552,2019-3-14,5731,2019-7-15
5732,392,200,2018-8-25,5732,2018-8-25
5734,8,37,2019-10-26,5734,2019-12-27
5735,437,51,2019-12-15,5735,2019-12-15
5737,292,32,2019-12-14,5737,2019-12-16
5738,9,51,2019-11-22,5738,2019-12-23
5740,72,59,2019-10-27,5740,2019-12-28
5741,264,29,2017-9-26,5741,2018-12-26
5742,333,336,2019-3-27,5742,2019-3-28
5743,461,575,2018-8-20,5743,2018-8-23
5744,364,10,2019-11-14,5744,2019-12-27
5747,252,195,2017-12-13,5747,2017-12-19
5751,150,84,2017-11-16,5751,2018-11-24
5752,290,3,2018-8-27,5752,2019-12-27
5755,219,1,2015-9-25,5755,2016-11-28
5756,84,124,2017-3-21,5756,2018-8-21
5758,373,62,2018-10-25,5758,2019-10-27
5759,122,82,2019-9-20,5759,2019-12-24
5761,116,1,2017-12-2,5761,2018-12-27
5762,28,136,2018-4-25,5762,2018-11-28
5763,390,9,2018-12-8,5763,2019-12-12
5764,337,1,2019-12-16,5764,2019-12-19
5765,489,9,2017-12-14,5765,2017-12-24
5766,11,72,2018-7-18,5766,2018-11-18
5767,97,73,2015-10-12,5767,2015-12-28
5769,203,77,2019-12-27,5769,2019-12-27
5770,1,4,2017-8-21,5770,2017-9-22
5773,340,62,2018-5-28,5773,2018-9-28
5774,61,26,2019-9-3,5774,2019-10-10
5776,53,4,2019-11-10,5776,2019-11-21
5777,63,209,2019-11-16,5777,2019-11-23
5778,178,9,2015-11-19,5778,2015-12-24
5779,315,176,2019-9-20,5779,2019-11-22
5783,132,681,2019-9-17,5783,2019-12-19
5784,458,67,2017-11-25,5784,2018-12-27
5785,217,35,2019-8-22,5785,2019-8-23
5786,310,53,2019-11-17,5786,2019-12-20
5787,152,6,2019-11-18,5787,2019-11-24
5789,202,33,2018-12-22,5789,2019-12-23
5790,246,13,2019-10-24,5790,2019-11-24
5792,30,28,2019-11-28,5792,2019-11-28
5794,496,21,2018-8-28,5794,2018-11-28
5795,489,6,2017-8-16,5795,2018-8-24
5796,258,152,2019-6-22,5796,2019-11-22
5798,143,67,2017-9-27,5798,2019-12-27
5799,383,682,2017-9-25,5799,2018-12-25
5800,345,17,2019-12-8,5800,2019-12-16
5801,420,40,2016-12-21,5801,2018-12-21
5802,49,22,2017-8-14,5802,2017-9-24
5805,418,67,2017-11-25,5805,2018-11-25
5807,476,81,2019-12-24,5807,2019-12-26
5808,81,52,2019-9-22,5808,2019-12-27
5809,280,19,2019-12-24,5809,2019-12-25
5810,483,10,2018-9-26,5810,2019-10-26
5813,268,21,2018-5-28,5813,2018-9-28
5816,306,123,2019-6-18,5816,2019-10-24
5817,348,7,2019-12-20,5817,2019-12-24
5820,406,47,2019-11-28,5820,2019-11-28
5822,370,99,2017-6-25,5822,2019-9-25
5823,165,10,2017-8-28,5823,2019-10-28
5825,109,82,2017-10-26,5825,2018-10-27
5828,423,35,2019-12-26,5828,2019-12-27
5831,110,24,2018-11-17,5831,2019-11-26
5833,14,6,2019-12-23,5833,2019-12-28
5835,311,75,2016-8-26,5835,2019-11-27
5837,105,37,2019-12-19,5837,2019-12-27
5838,222,12,2019-6-4,5838,2019-6-9
5839,14,11,2019-12-27,5839,2019-12-28
5841,17,386,2018-12-26,5841,2018-12-28
5843,221,44,2019-12-22,5843,2019-12-25
5846,98,82,2019-10-28,5846,2019-11-28
5849,222,7,2018-9-25,5849,2019-9-28
5854,299,8,2017-11-28,5854,2019-11-28
5861,290,46,2014-11-27,5861,2014-11-27
5862,440,2,2017-10-28,5862,2018-12-28
5863,49,3,2017-11-26,5863,2018-12-27
5866,23,2,2019-10-28,5866,2019-12-28
5868,386,19,2019-11-28,5868,2019-11-28
5869,164,45,2017-8-24,5869,2019-8-26
5871,461,54,2019-11-22,5871,2019-11-27
5872,193,19,2017-11-27,5872,2018-12-28
5874,475,161,2016-12-24,5874,2016-12-25
5875,218,2,2018-11-3,5875,2018-11-9
5878,483,32,2017-11-28,5878,2018-12-28
5880,355,237,2015-12-17,5880,2018-12-28
5881,259,24,2019-8-24,5881,2019-11-27
5882,285,28,2016-11-26,5882,2016-12-26
5883,389,245,2016-4-15,5883,2018-5-17
5884,87,228,2016-9-28,5884,2019-10-28
5887,448,3,2015-10-23,5887,2016-10-23
5888,243,32,2017-11-27,5888,2018-12-27
5892,452,78,2019-3-25,5892,2019-6-26
5894,274,7,2019-9-27,5894,2019-10-28
5895,40,104,2019-12-26,5895,2019-12-26
5896,386,191,2017-10-9,5896,2018-12-22
5897,299,36,2015-12-27,5897,2017-12-28
5899,497,32,2019-10-27,5899,2019-10-28
5900,35,55,2019-10-15,5900,2019-12-24
5902,67,147,2016-7-28,5902,2017-9-28
5905,103,92,2019-12-25,5905,2019-12-28
5910,55,11,2018-11-24,5910,2018-11-25
5911,17,1,2018-12-26,5911,2018-12-26
5914,430,112,2019-8-28,5914,2019-11-28
5915,304,27,2015-12-2,5915,2018-12-19
5917,251,11,2019-7-26,5917,2019-11-27
5919,62,7,2018-10-28,5919,2018-11-28
5922,353,20,2018-11-22,5922,2019-12-27
5923,303,5,2014-12-27,5923,2017-12-28
5925,164,69,2016-4-27,5925,2017-10-27
5930,32,1,2017-7-22,5930,2018-11-25
5935,257,42,2019-10-9,5935,2019-11-23
5936,378,183,2019-10-23,5936,2019-12-25
5938,223,30,2017-12-23,5938,2017-12-24
5941,350,8,2018-6-26,5941,2018-12-27
5942,70,8,2019-6-16,5942,2019-12-21
5945,437,5,2019-11-7,5945,2019-12-15
5946,187,19,2019-10-16,5946,2019-11-21
5949,324,9,2019-12-26,5949,2019-12-27
5950,221,5,2019-11-23,5950,2019-11-27
5952,105,7,2018-9-12,5952,2018-12-27
5954,200,24,2019-8-23,5954,2019-8-28
5958,249,7,2016-11-17,5958,2016-12-24
5962,44,9,2019-11-26,5962,2019-11-28
5965,481,102,2017-4-18,5965,2017-5-26
5967,499,24,2019-11-10,5967,2019-12-23
5977,338,78,2018-12-20,5977,2019-12-26
5980,212,59,2019-7-12,5980,2019-11-26
5985,429,35,2019-6-11,5985,2019-12-21
5987,237,167,2019-11-28,5987,2019-11-28
5989,302,5,2019-8-5,5989,2019-9-11
5990,277,54,2016-11-28,5990,2016-11-28
5993,380,7,2019-6-20,5993,2019-8-24
5994,52,126,2019-12-14,5994,2019-12-28
5995,275,43,2018-10-22,5995,2018-12-23
5996,335,193,2019-5-17,5996,2019-6-27
5997,136,16,2019-9-16,5997,2019-9-17
6000,119,15,2018-3-28,6000,2018-4-28
6002,234,13,2016-11-27,6002,2016-11-28
6003,487,20,2018-12-28,6003,2018-12-28
6004,31,71,2019-9-27,6004,2019-12-28
6005,357,4,2017-7-27,6005,2019-11-27
6007,378,83,2019-10-20,6007,2019-12-24
6008,51,281,2019-12-15,6008,2019-12-20
6009,14,22,2019-11-27,6009,2019-11-27
6011,162,20,2017-11-12,6011,2019-12-21
6012,126,82,2016-12-17,6012,2018-12-22
6014,316,14,2019-9-27,6014,2019-9-28
6017,291,12,2018-8-26,6017,2019-10-27
6018,100,83,2019-6-28,6018,2019-8-28
6022,73,210,2019-6-13,6022,2019-11-22
6027,189,220,2019-10-23,6027,2019-10-27
6028,357,17,2018-8-27,6028,2018-8-28
6030,373,6,2018-11-25,6030,2018-12-25
6031,78,4,2016-12-28,6031,2018-12-28
6037,491,1,2018-12-16,6037,2018-12-27
6038,262,40,2018-8-13,6038,2019-10-24
6043,285,7,2019-10-8,6043,2019-11-28
6044,300,14,2018-12-21,6044,2019-12-22
6045,310,205,2019-8-22,6045,2019-12-22
6048,220,63,2019-8-24,6048,2019-8-26
6051,84,26,2019-12-19,6051,2019-12-25
6053,145,136,2019-11-8,6053,2019-12-21
6055,440,87,2018-7-13,6055,2019-11-25
6059,378,33,2019-6-22,6059,2019-9-27
6060,407,31,2019-7-27,6060,2019-11-28
6061,466,16,2019-12-13,6061,2019-12-28
6062,178,6,2018-6-28,6062,2018-7-28
6064,341,4,2017-8-24,6064,2019-12-27
6065,160,22,2019-12-28,6065,2019-12-28
6066,497,68,2019-9-19,6066,2019-12-26
6067,448,49,2019-10-28,6067,2019-12-28
6070,421,15,2019-11-21,6070,2019-12-27
6073,278,8,2019-10-21,6073,2019-10-26
6075,392,11,2017-12-13,6075,2017-12-14
6079,59,2,2017-11-24,6079,2017-11-27
6081,190,20,2017-11-28,6081,2018-12-28
6082,12,168,2016-5-14,6082,2016-9-19
6083,170,19,2017-6-5,6083,2018-11-16
6087,497,42,2018-11-20,6087,2019-11-28
6088,234,5,2017-9-27,6088,2018-11-28
6091,53,7,2019-6-23,6091,2019-6-28
6092,213,83,2018-10-21,6092,2018-11-28
6093,439,22,2019-7-15,6093,2019-10-16
6094,497,46,2019-12-23,6094,2019-12-26
6098,377,10,2017-11-21,6098,2018-11-28
6099,463,47,2019-9-17,6099,2019-12-24
6100,233,29,2017-9-21,6100,2018-9-27
6102,304,14,2018-11-21,6102,2019-12-23
6107,176,3,2014-12-28,6107,2018-12-28
6108,57,48,2019-12-28,6108,2019-12-28
6109,210,19,2019-9-14,6109,2019-12-22
6110,320,27,2017-12-23,6110,2017-12-26
6112,46,10,2018-11-17,6112,2019-12-28
6117,264,8,2019-7-27,6117,2019-11-28
6118,402,2,2019-7-27,6118,2019-9-27
6120,370,31,2018-12-24,6120,2018-12-24
6123,87,742,2018-3-20,6123,2018-12-26
6124,483,11,2017-11-22,6124,2018-11-26
6127,282,1177,2018-8-16,6127,2018-12-20
6129,122,26,2018-10-26,6129,2018-11-28
6131,36,6,2017-12-26,6131,2018-12-28
6134,69,246,2014-10-28,6134,2014-10-28
6135,170,5,2019-9-23,6135,2019-12-23
6137,249,113,2018-10-28,6137,2018-12-28
6138,379,1,2019-8-22,6138,2019-8-23
6140,395,33,2019-8-26,6140,2019-12-27
6141,156,370,2018-11-12,6141,2019-11-13
6145,229,118,2015-12-27,6145,2015-12-27
6148,477,3,2019-4-9,6148,2019-7-10
6149,463,90,2018-12-27,6149,2018-12-27
6152,211,4,2019-10-23,6152,2019-12-23
6154,238,65,2018-7-28,6154,2019-9-28
6155,430,13,2019-1-24,6155,2019-5-24
6158,274,51,2016-10-24,6158,2017-10-27
6160,212,38,2019-10-7,6160,2019-10-28
6161,190,2,2017-9-23,6161,2017-10-25
6164,174,22,2019-6-26,6164,2019-7-28
6167,222,17,2018-12-28,6167,2018-12-28
6171,45,92,2016-11-27,6171,2016-11-27
6172,150,21,2017-5-22,6172,2018-9-27
6173,59,26,2018-11-26,6173,2019-12-27
6177,163,9,2019-9-28,6177,2019-10-28
6178,292,11,2018-11-15,6178,2018-11-20
6179,380,3,2019-11-27,6179,2019-11-28
6182,73,173,2018-9-26,6182,2018-9-26
6183,322,21,2014-12-26,6183,2016-12-26
6184,378,31,2019-12-7,6184,2019-12-14
6186,363,16,2019-11-12,6186,2019-11-23
6188,149,540,2015-11-26,6188,2018-11-28
6189,127,7,2019-10-23,6189,2019-10-24
6192,120,5,2018-6-24,6192,2018-7-28
6194,124,236,2019-5-24,6194,2019-12-28
6197,372,76,2019-12-24,6197,2019-12-26
6198,66,4,2019-11-2,6198,2019-11-7
6199,29,2,2019-6-27,6199,2019-10-28
6200,382,4,2018-7-25,6200,2019-9-27
6203,437,23,2018-11-22,6203,2019-12-28
6205,139,289,2016-12-12,6205,2019-12-13
6207,8,4,2015-10-10,6207,2015-11-25
6208,151,14,2017-9-21,6208,2017-11-28
6209,483,4,2018-11-22,6209,2018-12-26
6211,158,58,2016-9-23,6211,2019-9-26
6216,246,5,2019-1-16,6216,2019-5-21
6217,366,22,2016-12-13,6217,2019-12-19
6219,426,8,2018-12-12,6219,2019-12-28
6220,51,14,2017-11-15,6220,2018-11-21
6223,457,3,2017-11-22,6223,2017-12-22
6224,99,24,2019-12-24,6224,2019-12-25
6225,200,32,2017-8-28,6225,2017-12-28
6226,4,6,2019-11-26,6226,2019-11-28
6227,300,13,2019-9-21,6227,2019-9-26
6228,433,314,2018-12-24,6228,2019-12-28
6229,476,1,2019-8-19,6229,2019-8-24
6230,430,37,2016-2-23,6230,2018-2-24
6234,460,2,2018-6-20,6234,2018-8-27
