4356,437,55,4356,788,2018-11-26,2018-12-26
4357,116,343,4357,87,2019-12-28,2019-12-28
4358,486,414,4358,303,2018-10-26,2019-10-26
4363,78,227,4363,113,2019-12-28,2019-12-28
4368,315,479,4368,5,2019-7-27,2019-7-27
4372,308,85,4372,49,2019-8-28,2019-12-28
4375,290,276,4375,437,2019-12-15,2019-12-23
4376,9,218,4376,86,2019-12-28,2019-12-28
4381,431,173,4381,45,2019-11-27,2019-11-28
4384,375,241,4384,112,2019-11-28,2019-11-28
4392,220,86,4392,200,2019-12-27,2019-12-27
4401,61,390,4401,3,2019-10-28,2019-10-28
4408,483,176,4408,63,2019-11-26,2019-12-26
4411,269,58,4411,54,2019-11-22,2019-12-23
4417,119,326,4417,159,2019-12-28,2019-12-28
4418,311,435,4418,3,2019-12-28,2019-12-28
4419,162,394,4419,35,2019-12-25,2019-12-27
4420,252,359,4420,273,2018-10-26,2019-12-26
4423,152,88,4423,32,2019-12-24,2019-12-27
4424,184,209,4424,29,2019-11-28,2019-12-28
4434,438,493,4434,83,2018-12-28,2018-12-28
4441,88,486,4441,383,2019-9-26,2019-10-26
4444,225,117,4444,52,2019-9-28,2019-12-28
4451,355,329,4451,50,2018-12-28,2019-12-28
4453,72,13,4453,72,2019-12-27,2019-12-28
4462,247,437,4462,76,2018-12-23,2019-12-23
4466,34,197,4466,20,2018-11-24,2019-11-26
4470,267,312,4470,105,2019-12-28,2019-12-28
4473,301,309,4473,11,2019-11-28,2019-11-28
4482,14,349,4482,329,2019-12-27,2019-12-27
4488,466,27,4488,42,2019-12-26,2019-12-26
4493,499,386,4493,76,2018-12-26,2019-12-27
4497,468,228,4497,172,2019-11-21,2019-11-23
4499,359,489,4499,123,2018-12-28,2019-12-28
4501,198,490,4501,357,2015-11-23,2018-11-24
4503,45,294,4503,49,2019-12-27,2019-12-27
4505,368,278,4505,115,2019-12-27,2019-12-27
4508,170,358,4508,29,2019-12-28,2019-12-28
4510,133,37,4510,107,2019-12-27,2019-12-28
4512,341,396,4512,283,2018-5-27,2018-7-27
4517,140,274,4517,93,2018-11-26,2018-11-28
4518,200,117,4518,106,2019-12-26,2019-12-27
4520,117,259,4520,60,2019-12-24,2019-12-25
4525,446,450,4525,1,2018-5-28,2018-9-28
4527,56,281,4527,84,2019-10-28,2019-11-28
4530,450,290,4530,43,2018-12-27,2019-12-28
4533,489,109,4533,110,2019-12-28,2019-12-28
4544,441,341,4544,128,2019-12-25,2019-12-28
4546,399,251,4546,5,2019-12-28,2019-12-28
4555,341,370,4555,122,2019-11-24,2019-11-28
4556,124,167,4556,910,2019-12-21,2019-12-22
4560,352,382,4560,195,2019-12-28,2019-12-28
4572,257,225,4572,79,2017-12-27,2017-12-27
4573,35,450,4573,80,2019-12-25,2019-12-28
4577,335,34,4577,76,2019-12-28,2019-12-28
4579,426,28,4579,95,2019-9-25,2019-10-25
4589,369,23,4589,62,2019-12-28,2019-12-28
4593,451,230,4593,97,2019-11-26,2019-12-27
4595,411,228,4595,69,2019-12-28,2019-12-28
4620,60,4,4620,233,2019-12-28,2019-12-28
4623,152,243,4623,267,2019-10-28,2019-11-28
4624,385,440,4624,37,2019-12-25,2019-12-25
4636,161,433,4636,102,2019-11-28,2019-12-28
4638,302,315,4638,106,2018-11-24,2018-11-24
4639,440,237,4639,7,2019-12-27,2019-12-28
4641,422,228,4641,28,2019-11-28,2019-11-28
4642,36,460,4642,78,2019-12-28,2019-12-28
4647,343,380,4647,661,2019-12-28,2019-12-28
4648,477,366,4648,173,2019-10-27,2019-10-27
4649,141,155,4649,24,2019-11-25,2019-11-26
4654,265,453,4654,47,2019-12-27,2019-12-28
4655,58,491,4655,1,2019-12-21,2019-12-21
4658,370,464,4658,117,2019-12-27,2019-12-28
4665,75,163,4665,76,2019-12-20,2019-12-25
4666,125,375,4666,45,2019-12-25,2019-12-26
4669,486,450,4669,89,2017-12-28,2019-12-28
4671,358,202,4671,34,2016-12-28,2016-12-28
4672,242,363,4672,23,2017-10-28,2018-12-28
4673,58,157,4673,214,2019-12-28,2019-12-28
4674,235,331,4674,13,2019-10-28,2019-12-28
4675,417,168,4675,2,2019-12-28,2019-12-28
4691,273,215,4691,87,2019-8-28,2019-10-28
4699,249,196,4699,78,2019-12-28,2019-12-28
4703,468,176,4703,65,2017-11-28,2017-12-28
4706,499,497,4706,23,2017-12-28,2018-12-28
4707,149,330,4707,120,2018-10-27,2018-11-28
4724,77,72,4724,37,2019-12-28,2019-12-28
4725,97,59,4725,90,2018-12-28,2018-12-28
4730,407,427,4730,38,2019-12-28,2019-12-28
4732,21,114,4732,206,2019-12-27,2019-12-28
4733,189,171,4733,32,2019-12-23,2019-12-24
4735,326,351,4735,15,2019-5-26,2019-9-28
4736,206,133,4736,98,2019-11-24,2019-11-25
4738,410,137,4738,117,2019-11-27,2019-12-28
4743,81,364,4743,70,2018-12-23,2019-12-27
4746,152,264,4746,8,2019-12-28,2019-12-28
4756,139,401,4756,86,2019-12-27,2019-12-27
4761,383,213,4761,45,2019-12-26,2019-12-26
4763,496,256,4763,143,2019-11-27,2019-12-28
4764,154,325,4764,191,2019-12-26,2019-12-27
4766,261,285,4766,323,2019-12-28,2019-12-28
4770,260,215,4770,89,2019-10-28,2019-11-28
4771,310,128,4771,34,2019-11-28,2019-11-28
4772,191,376,4772,139,2018-11-28,2019-11-28
4773,325,3,4773,136,2019-12-28,2019-12-28
4775,41,254,4775,230,2019-12-26,2019-12-27
4778,267,281,4778,124,2019-12-26,2019-12-26
4780,373,253,4780,99,2019-10-27,2019-11-27
4792,346,105,4792,195,2019-12-28,2019-12-28
4793,255,322,4793,568,2017-12-25,2019-12-28
4794,245,242,4794,21,2019-12-28,2019-12-28
4795,277,247,4795,89,2019-11-26,2019-12-26
4796,125,154,4796,49,2018-11-21,2018-12-24
4797,237,192,4797,6,2019-12-28,2019-12-28
4798,328,74,4798,6,2019-11-25,2019-11-28
4799,250,178,4799,1,2019-12-28,2019-12-28
4802,203,449,4802,43,2019-12-24,2019-12-26
4803,9,441,4803,51,2019-11-26,2019-11-28
4804,84,3,4804,125,2019-8-28,2019-8-28
4807,214,170,4807,68,2019-12-25,2019-12-25
4811,365,464,4811,120,2019-12-28,2019-12-28
4817,373,463,4817,21,2018-10-28,2019-12-28
4818,293,357,4818,85,2019-12-28,2019-12-28
4819,428,188,4819,19,2019-12-26,2019-12-28
4820,54,115,4820,155,2019-12-25,2019-12-28
4822,401,338,4822,418,2019-12-28,2019-12-28
4827,393,360,4827,136,2019-9-28,2019-9-28
4830,66,123,4830,51,2019-12-25,2019-12-26
4831,309,432,4831,804,2019-12-27,2019-12-27
4833,218,441,4833,41,2018-11-28,2019-12-28
4835,298,478,4835,124,2019-12-27,2019-12-28
4838,69,42,4838,300,2019-10-28,2019-12-28
4839,73,452,4839,102,2018-10-28,2019-11-28
4847,260,395,4847,27,2019-12-28,2019-12-28
4863,478,45,4863,66,2019-12-28,2019-12-28
4864,225,252,4864,387,2018-12-26,2019-12-28
4868,455,437,4868,84,2019-6-28,2019-6-28
4881,36,324,4881,136,2019-12-28,2019-12-28
4886,322,334,4886,68,2019-12-28,2019-12-28
4893,14,68,4893,146,2018-11-21,2019-11-25
4898,94,202,4898,6,2019-12-14,2019-12-18
4904,44,360,4904,19,2019-12-28,2019-12-28
4906,387,205,4906,174,2019-12-22,2019-12-28
4911,222,426,4911,96,2017-12-28,2019-12-28
4916,470,131,4916,311,2019-12-26,2019-12-28
4919,348,278,4919,259,2018-11-24,2019-12-24
4925,217,46,4925,232,2019-10-28,2019-11-28
4926,283,39,4926,12,2019-12-21,2019-12-21
4927,473,199,4927,150,2019-12-26,2019-12-26
4930,10,260,4930,225,2019-12-24,2019-12-26
4933,355,347,4933,93,2019-12-28,2019-12-28
4936,277,462,4936,72,2019-12-28,2019-12-28
4939,423,219,4939,12,2019-12-28,2019-12-28
4944,170,360,4944,39,2019-12-27,2019-12-28
4945,222,258,4945,46,2019-12-28,2019-12-28
4948,480,224,4948,328,2018-10-28,2019-12-28
4951,61,477,4951,17,2019-12-28,2019-12-28
4956,184,26,4956,123,2019-11-25,2019-12-28
4963,111,66,4963,48,2018-11-28,2018-11-28
4966,107,432,4966,134,2019-9-26,2019-9-28
4970,373,344,4970,600,2019-12-22,2019-12-23
4974,137,290,4974,55,2019-12-28,2019-12-28
4977,465,129,4977,423,2018-11-28,2018-11-28
4978,484,275,4978,1129,2019-11-28,2019-11-28
4985,396,224,4985,92,2019-12-28,2019-12-28
4987,445,340,4987,97,2019-12-28,2019-12-28
5000,116,279,5000,174,2019-12-28,2019-12-28
5016,50,419,5016,178,2018-12-28,2018-12-28
5023,85,398,5023,93,2018-12-27,2018-12-27
5025,87,41,5025,317,2019-12-26,2019-12-26
5027,132,358,5027,59,2019-12-27,2019-12-27
5048,219,321,5048,99,2019-11-25,2019-12-27
5051,254,457,5051,5,2019-6-26,2019-9-26
5054,361,322,5054,23,2018-12-27,2018-12-27
5060,261,218,5060,55,2019-11-27,2019-11-28
5069,153,248,5069,131,2019-11-28,2019-12-28
5071,371,401,5071,42,2018-12-28,2019-12-28
5072,430,295,5072,129,2019-12-28,2019-12-28
5076,309,23,5076,551,2019-12-28,2019-12-28
5084,193,57,5084,14,2019-10-24,2019-10-28
5086,443,261,5086,185,2016-6-27,2018-9-27
5090,387,293,5090,14,2019-12-28,2019-12-28
5093,33,487,5093,67,2019-9-28,2019-9-28
5097,473,387,5097,133,2019-12-28,2019-12-28
5117,412,143,5117,115,2019-11-28,2019-11-28
5140,409,399,5140,103,2018-12-28,2018-12-28
5142,57,402,5142,86,2019-12-28,2019-12-28
5153,470,307,5153,5,2018-12-27,2018-12-28
5155,287,360,5155,157,2019-12-18,2019-12-27
5157,494,459,5157,20,2019-11-28,2019-11-28
5159,461,424,5159,65,2016-12-28,2017-12-28
5161,364,101,5161,404,2019-12-28,2019-12-28
5165,86,225,5165,113,2018-12-27,2018-12-27
5166,174,399,5166,82,2019-12-28,2019-12-28
5170,425,167,5170,87,2019-12-28,2019-12-28
5176,100,206,5176,96,2019-10-28,2019-11-28
5188,380,160,5188,123,2019-12-25,2019-12-28
5191,134,226,5191,66,2018-12-28,2019-12-28
5201,93,196,5201,112,2019-12-27,2019-12-27
5202,248,41,5202,37,2019-12-18,2019-12-28
5212,488,33,5212,74,2018-12-25,2018-12-26
5213,53,294,5213,77,2019-12-27,2019-12-27
5217,26,56,5217,150,2017-9-23,2017-10-23
5220,312,284,5220,16,2019-12-25,2019-12-27
5222,6,310,5222,38,2016-12-26,2018-12-28
5224,331,269,5224,10,2019-12-22,2019-12-25
5225,220,57,5225,148,2019-9-25,2019-9-28
5227,134,339,5227,22,2019-12-28,2019-12-28
5228,353,216,5228,24,2016-12-28,2018-12-28
5229,22,221,5229,231,2019-10-27,2019-11-27
5235,100,203,5235,6,2019-10-22,2019-11-23
5245,293,211,5245,82,2019-12-27,2019-12-27
5251,226,299,5251,172,2019-12-28,2019-12-28
5252,314,202,5252,61,2019-9-28,2019-9-28
5253,81,134,5253,25,2019-12-23,2019-12-26
5255,223,445,5255,79,2019-12-14,2019-12-19
5257,33,134,5257,285,2019-12-28,2019-12-28
5258,302,205,5258,77,2019-12-21,2019-12-24
5259,208,283,5259,71,2019-12-28,2019-12-28
5267,334,221,5267,54,2019-10-25,2019-10-25
5268,157,400,5268,3,2018-12-27,2018-12-27
5279,406,286,5279,85,2019-12-27,2019-12-28
5286,497,429,5286,97,2019-12-26,2019-12-28
5287,218,129,5287,131,2019-12-27,2019-12-27
5298,202,113,5298,60,2018-11-28,2018-12-28
5303,397,253,5303,2,2019-12-26,2019-12-26
5309,69,249,5309,123,2019-12-19,2019-12-28
5311,328,208,5311,102,2019-12-22,2019-12-26
5315,235,329,5315,462,2018-11-28,2018-12-28
5328,187,335,5328,42,2019-11-27,2019-11-28
5331,198,232,5331,113,2019-12-19,2019-12-23
5334,79,390,5334,131,2018-12-28,2018-12-28
5344,173,78,5344,80,2019-12-25,2019-12-28
5345,147,131,5345,56,2019-12-22,2019-12-23
5346,273,143,5346,70,2019-12-28,2019-12-28
5349,122,275,5349,176,2019-12-27,2019-12-28
5350,191,44,5350,282,2017-11-26,2017-11-28
5356,259,431,5356,66,2017-6-27,2019-10-27
5357,241,420,5357,25,2019-12-28,2019-12-28
5359,161,105,5359,16,2018-6-28,2019-7-28
5364,270,483,5364,105,2019-11-28,2019-11-28
5366,256,330,5366,166,2019-11-28,2019-12-28
5370,135,454,5370,77,2017-11-28,2019-12-28
5391,114,357,5391,56,2019-12-28,2019-12-28
5397,161,16,5397,98,2018-12-26,2019-12-27
5398,193,80,5398,76,2019-12-25,2019-12-27
5404,358,389,5404,22,2017-12-28,2017-12-28
5405,35,202,5405,156,2019-11-27,2019-11-28
5408,450,95,5408,64,2019-12-25,2019-12-28
5413,237,225,5413,6,2018-12-19,2018-12-25
5414,41,93,5414,119,2019-12-26,2019-12-28
5415,317,447,5415,54,2019-12-22,2019-12-26
5416,175,124,5416,95,2019-8-27,2019-11-27
5418,403,23,5418,192,2019-9-28,2019-11-28
5420,406,22,5420,61,2019-11-23,2019-12-27
5421,282,168,5421,3,2019-12-28,2019-12-28
5432,445,189,5432,107,2019-12-28,2019-12-28
5440,457,344,5440,917,2019-12-28,2019-12-28
5444,421,141,5444,66,2019-6-28,2019-11-28
5451,426,214,5451,264,2019-11-28,2019-11-28
5456,102,122,5456,22,2019-12-26,2019-12-26
5458,131,461,5458,117,2019-12-28,2019-12-28
5460,165,478,5460,35,2019-12-28,2019-12-28
5461,213,411,5461,462,2019-12-28,2019-12-28
5464,302,336,5464,209,2018-12-28,2019-12-28
5470,75,170,5470,136,2019-12-25,2019-12-28
5475,57,304,5475,58,2019-12-28,2019-12-28
5482,213,72,5482,59,2017-10-28,2018-11-28
5488,419,62,5488,125,2019-10-28,2019-12-28
5494,259,66,5494,43,2018-12-27,2018-12-28
5507,148,13,5507,57,2019-12-26,2019-12-28
5509,63,58,5509,141,2016-12-28,2016-12-28
5513,478,37,5513,101,2019-8-22,2019-8-28
5523,113,99,5523,29,2019-12-27,2019-12-28
5526,211,344,5526,39,2019-9-24,2019-9-27
5527,213,312,5527,1,2019-12-28,2019-12-28
5528,146,497,5528,54,2017-12-24,2019-12-25
5541,21,80,5541,510,2019-12-27,2019-12-28
5542,407,380,5542,54,2019-12-21,2019-12-23
5543,89,474,5543,237,2016-12-27,2017-12-27
5545,60,237,5545,69,2019-12-16,2019-12-19
5559,440,57,5559,62,2017-10-28,2019-10-28
5560,71,169,5560,85,2017-12-27,2017-12-28
5565,415,289,5565,253,2019-12-27,2019-12-27
5572,28,62,5572,112,2019-12-26,2019-12-27
5574,183,457,5574,193,2019-10-26,2019-12-26
5580,7,314,5580,51,2019-12-28,2019-12-28
5587,288,43,5587,36,2019-12-21,2019-12-25
5588,253,3,5588,139,2019-12-28,2019-12-28
5591,371,184,5591,111,2019-12-28,2019-12-28
5603,61,72,5603,24,2019-12-28,2019-12-28
5607,467,141,5607,167,2019-12-28,2019-12-28
5608,295,298,5608,83,2019-12-25,2019-12-27
5612,118,68,5612,30,2019-11-27,2019-11-27
5613,362,409,5613,85,2018-12-22,2019-12-22
5614,197,299,5614,148,2019-11-23,2019-11-23
5622,332,357,5622,149,2017-12-27,2019-12-28
5629,235,456,5629,29,2019-12-27,2019-12-27
5631,260,491,5631,85,2019-12-26,2019-12-26
5633,367,332,5633,26,2018-12-22,2018-12-23
5634,313,418,5634,140,2019-10-28,2019-10-28
5640,436,218,5640,28,2019-12-28,2019-12-28
5641,139,231,5641,93,2019-11-28,2019-11-28
5645,298,245,5645,130,2019-12-24,2019-12-24
5649,497,489,5649,60,2018-12-25,2018-12-26
5652,243,103,5652,88,2018-12-28,2019-12-28
5656,91,237,5656,84,2019-12-28,2019-12-28
5663,401,429,5663,64,2019-12-28,2019-12-28
5668,333,59,5668,38,2019-11-27,2019-12-27
5670,72,344,5670,530,2019-10-25,2019-10-26
5671,119,339,5671,73,2017-11-28,2019-12-28
5673,241,459,5673,67,2019-12-28,2019-12-28
5675,379,455,5675,50,2019-12-16,2019-12-17
5676,256,98,5676,162,2018-6-23,2019-10-25
5684,36,186,5684,224,2019-12-28,2019-12-28
5686,145,313,5686,71,2019-11-12,2019-11-20
5690,110,243,5690,96,2019-7-27,2019-12-27
5691,153,32,5691,101,2019-11-28,2019-12-28
5695,42,268,5695,8,2019-12-27,2019-12-28
5700,202,423,5700,125,2019-8-28,2019-8-28
5710,258,103,5710,152,2019-11-28,2019-12-28
5712,50,366,5712,24,2018-12-27,2019-12-28
5724,218,315,5724,29,2018-12-28,2019-12-28
5727,332,138,5727,156,2019-10-28,2019-11-28
5735,404,251,5735,176,2019-12-18,2019-12-18
5737,132,81,5737,76,2019-12-18,2019-12-18
5740,162,122,5740,76,2019-12-28,2019-12-28
5751,469,366,5751,11,2019-11-26,2019-11-27
5752,219,86,5752,106,2019-12-28,2019-12-28
5755,467,416,5755,40,2016-12-28,2016-12-28
5756,254,457,5756,236,2019-8-28,2019-10-28
5764,326,43,5764,81,2019-12-19,2019-12-22
5765,293,121,5765,3,2019-12-25,2019-12-27
5773,43,42,5773,292,2018-10-28,2019-12-28
5774,2,181,5774,54,2019-10-26,2019-10-28
5777,25,82,5777,366,2019-12-23,2019-12-28
5778,120,479,5778,122,2018-12-28,2019-12-28
5779,57,220,5779,346,2019-11-26,2019-12-26
5784,202,188,5784,103,2018-12-28,2019-12-28
5785,309,17,5785,160,2019-10-26,2019-11-27
5787,420,397,5787,46,2019-11-25,2019-11-25
5792,224,124,5792,129,2019-12-28,2019-12-28
5799,498,12,5799,166,2019-12-27,2019-12-27
5802,360,103,5802,93,2017-11-24,2019-11-24
5805,490,65,5805,64,2019-11-28,2019-12-28
5808,270,59,5808,157,2019-12-28,2019-12-28
5822,281,364,5822,30,2019-11-28,2019-12-28
5823,217,268,5823,29,2019-12-28,2019-12-28
5825,346,47,5825,74,2018-12-28,2018-12-28
5828,315,313,5828,161,2019-12-28,2019-12-28
5843,83,112,5843,35,2019-12-25,2019-12-26
5863,423,104,5863,4,2018-12-28,2018-12-28
5868,291,422,5868,38,2019-11-28,2019-12-28
5869,304,275,5869,23,2019-12-26,2019-12-28
5874,236,364,5874,35,2018-12-26,2018-12-27
5882,310,18,5882,21,2016-12-27,2018-12-28
5883,70,325,5883,380,2019-10-23,2019-12-28
5884,73,103,5884,5,2019-11-28,2019-11-28
5888,482,110,5888,454,2019-12-27,2019-12-28
5892,125,62,5892,159,2019-7-27,2019-7-27
5900,254,1,5900,82,2019-12-24,2019-12-25
5910,493,5,5910,59,2019-11-27,2019-11-27
5911,9,68,5911,65,2018-12-28,2019-12-28
5917,18,394,5917,164,2019-12-27,2019-12-28
5922,263,421,5922,45,2019-12-28,2019-12-28
5925,216,455,5925,42,2019-12-28,2019-12-28
5935,218,354,5935,150,2019-12-28,2019-12-28
5936,111,43,5936,245,2019-12-25,2019-12-26
5942,412,53,5942,4,2019-12-24,2019-12-26
5952,228,70,5952,81,2019-12-28,2019-12-28
5954,349,388,5954,11,2019-12-28,2019-12-28
5977,51,20,5977,45,2019-12-26,2019-12-27
5990,158,17,5990,178,2017-12-28,2017-12-28
5993,183,454,5993,55,2019-9-25,2019-10-27
5994,420,302,5994,127,2019-12-28,2019-12-28
5995,268,273,5995,3,2019-12-27,2019-12-28
5996,215,44,5996,76,2019-7-27,2019-9-28
5997,408,432,5997,169,2019-12-25,2019-12-28
6002,174,142,6002,161,2016-12-28,2019-12-28
6003,491,225,6003,74,2019-12-28,2019-12-28
6011,30,321,6011,97,2019-12-23,2019-12-25
6012,328,232,6012,188,2019-12-26,2019-12-27
6014,40,469,6014,88,2019-11-28,2019-11-28
6017,130,161,6017,105,2019-10-27,2019-12-28
6022,55,40,6022,6,2019-12-28,2019-12-28
6027,36,383,6027,224,2019-12-27,2019-12-28
6028,153,102,6028,118,2018-11-28,2019-12-28
6037,11,58,6037,60,2018-12-28,2019-12-28
6038,356,224,6038,42,2019-10-25,2019-10-27
6043,70,470,6043,48,2019-12-28,2019-12-28
6045,35,457,6045,288,2019-12-23,2019-12-25
6055,201,413,6055,150,2019-11-27,2019-11-27
6059,355,44,6059,75,2019-11-27,2019-11-28
6060,429,179,6060,36,2019-12-28,2019-12-28
6061,24,228,6061,71,2019-12-28,2019-12-28
6065,319,300,6065,95,2019-12-28,2019-12-28
6066,118,360,6066,149,2019-12-27,2019-12-28
6067,419,376,6067,168,2019-12-28,2019-12-28
6073,420,360,6073,33,2019-12-26,2019-12-28
6079,36,94,6079,9,2018-12-27,2018-12-28
6081,12,347,6081,95,2018-12-28,2019-12-28
6093,234,341,6093,68,2019-10-28,2019-12-28
6098,443,186,6098,32,2018-12-28,2018-12-28
6100,271,255,6100,128,2019-12-27,2019-12-27
6102,374,441,6102,17,2019-12-27,2019-12-27
6108,200,72,6108,34,2019-12-28,2019-12-28
6109,112,335,6109,30,2019-12-27,2019-12-27
6117,230,456,6117,28,2019-11-28,2019-11-28
6131,415,39,6131,36,2018-12-28,2018-12-28
6137,487,273,6137,38,2018-12-28,2019-12-28
6140,295,332,6140,75,2019-12-27,2019-12-28
6145,496,213,6145,51,2017-12-28,2017-12-28
6148,206,490,6148,67,2019-8-22,2019-12-28
6149,361,37,6149,53,2018-12-28,2019-12-28
6155,94,319,6155,4,2019-9-26,2019-12-27
6158,90,354,6158,48,2017-10-28,2019-11-28
6160,462,488,6160,151,2019-12-28,2019-12-28
6161,437,300,6161,104,2019-10-28,2019-11-28
6167,190,150,6167,71,2019-12-28,2019-12-28
6171,321,220,6171,185,2017-11-28,2018-12-28
6173,339,162,6173,59,2019-12-27,2019-12-28
6178,391,184,6178,91,2019-11-26,2019-11-27
6179,365,12,6179,32,2019-12-28,2019-12-28
6184,448,164,6184,118,2019-12-24,2019-12-25
6186,342,164,6186,156,2019-11-25,2019-11-25
6188,335,275,6188,461,2019-12-28,2019-12-28
6197,241,264,6197,161,2019-12-28,2019-12-28
6198,100,410,6198,92,2019-11-17,2019-12-28
6199,408,50,6199,34,2019-10-28,2019-11-28
6200,202,494,6200,59,2019-9-28,2019-9-28
6203,95,211,6203,7,2019-12-28,2019-12-28
6208,393,17,6208,56,2017-12-28,2017-12-28
6216,234,66,6216,2,2019-5-23,2019-12-25
6217,39,137,6217,185,2019-12-19,2019-12-19
6219,162,260,6219,67,2019-12-28,2019-12-28
6220,377,420,6220,50,2019-12-22,2019-12-28
6224,308,152,6224,136,2019-12-27,2019-12-28
6226,288,449,6226,27,2019-11-28,2019-12-28
6227,411,73,6227,71,2019-11-26,2019-12-27
6229,67,384,6229,148,2019-8-28,2019-10-28
6240,245,56,6240,29,2019-12-28,2019-12-28
6241,74,85,6241,117,2019-12-28,2019-12-28
6242,356,230,6242,60,2019-12-27,2019-12-27
6244,1,445,6244,38,2017-10-26,2017-12-28
6245,108,176,6245,312,2019-11-12,2019-12-13
6248,432,136,6248,109,2017-12-28,2019-12-28
6255,67,475,6255,56,2018-10-28,2018-11-28
6273,13,465,6273,70,2019-9-27,2019-9-27
6274,211,54,6274,14,2019-8-21,2019-12-21
6276,371,403,6276,104,2019-12-28,2019-12-28
6277,66,42,6277,138,2019-12-28,2019-12-28
6283,328,327,6283,130,2019-12-26,2019-12-27
6291,424,254,6291,51,2019-12-27,2019-12-28
6294,114,464,6294,916,2019-10-27,2019-10-28
6298,123,6,6298,51,2019-11-26,2019-11-26
6299,370,456,6299,150,2019-11-28,2019-12-28
6304,86,485,6304,61,2019-11-28,2019-12-28
6310,43,119,6310,50,2019-12-28,2019-12-28
6314,147,295,6314,376,2019-12-28,2019-12-28
6316,474,376,6316,74,2018-12-27,2019-12-28
6318,440,14,6318,27,2019-12-28,2019-12-28
6321,286,327,6321,94,2019-11-27,2019-11-27
6322,108,239,6322,10,2019-11-24,2019-12-25
6342,75,419,6342,22,2018-12-28,2019-12-28
6345,89,285,6345,73,2019-12-26,2019-12-27
6347,308,488,6347,64,2016-12-26,2017-12-28
6354,188,211,6354,76,2018-9-27,2019-11-27
6370,250,77,6370,146,2019-12-28,2019-12-28
6378,402,67,6378,74,2019-12-28,2019-12-28
6380,150,85,6380,88,2019-12-26,2019-12-27
6381,110,439,6381,53,2019-8-28,2019-10-28
6384,350,96,6384,24,2019-12-25,2019-12-25
6390,461,242,6390,474,2019-12-28,2019-12-28
6398,491,5,6398,4,2019-12-28,2019-12-28
6405,30,416,6405,10,2019-12-28,2019-12-28
6409,446,456,6409,43,2017-11-28,2019-12-28
6417,336,350,6417,34,2019-12-25,2019-12-26
6418,413,203,6418,10,2018-11-28,2018-12-28
6432,438,102,6432,22,2017-12-27,2018-12-27
6437,43,216,6437,187,2019-9-21,2019-11-25
6443,203,254,6443,118,2019-12-22,2019-12-22
6444,379,224,6444,203,2018-11-23,2018-11-28
6447,232,227,6447,34,2019-10-25,2019-10-25
6449,127,351,6449,38,2017-12-27,2017-12-27
6463,379,67,6463,149,2017-12-27,2017-12-28
6470,49,33,6470,114,2019-12-28,2019-12-28
6475,161,10,6475,112,2019-11-27,2019-11-28
6482,265,471,6482,69,2019-12-25,2019-12-26
6490,427,180,6490,39,2019-11-24,2019-11-25
6497,368,227,6497,85,2019-12-22,2019-12-22
6507,13,174,6507,41,2019-12-28,2019-12-28
6515,366,435,6515,218,2019-12-24,2019-12-28
6527,203,329,6527,460,2019-11-23,2019-12-27
6541,301,200,6541,1,2019-12-28,2019-12-28
6542,41,63,6542,91,2019-12-28,2019-12-28
6544,400,169,6544,112,2019-12-28,2019-12-28
6546,71,396,6546,83,2019-12-27,2019-12-28
6548,296,113,6548,6,2018-12-28,2019-12-28
6550,291,464,6550,27,2019-11-28,2019-11-28
6557,318,457,6557,732,2019-10-27,2019-10-27
6558,217,259,6558,106,2019-12-28,2019-12-28
6561,360,444,6561,88,2019-12-27,2019-12-28
6563,500,219,6563,30,2019-12-25,2019-12-26
6571,50,359,6571,120,2019-12-28,2019-12-28
6579,311,471,6579,75,2019-10-28,2019-12-28
6582,28,424,6582,55,2017-12-28,2017-12-28
6584,345,159,6584,112,2019-12-26,2019-12-27
6585,225,325,6585,34,2018-12-28,2019-12-28
6588,342,196,6588,105,2019-12-24,2019-12-28
6590,230,199,6590,62,2019-12-28,2019-12-28
6593,368,280,6593,29,2019-12-27,2019-12-27
6597,98,283,6597,117,2019-12-28,2019-12-28
6598,477,81,6598,229,2019-11-28,2019-11-28
6600,312,362,6600,38,2019-12-21,2019-12-26
6603,182,300,6603,89,2019-12-28,2019-12-28
6606,156,233,6606,204,2019-11-26,2019-11-28
6607,299,140,6607,29,2019-12-27,2019-12-27
6617,34,209,6617,18,2019-12-28,2019-12-28
6621,318,121,6621,163,2019-12-21,2019-12-22
6624,331,114,6624,13,2018-12-28,2019-12-28
6626,29,340,6626,45,2019-12-26,2019-12-27
6627,474,327,6627,160,2018-11-26,2019-11-27
6628,333,287,6628,60,2019-9-26,2019-10-27
6629,243,102,6629,23,2019-12-28,2019-12-28
6636,54,111,6636,80,2019-11-22,2019-11-28
6644,148,339,6644,13,2019-12-27,2019-12-27
6648,241,266,6648,92,2019-10-27,2019-11-28
6650,346,94,6650,160,2019-12-28,2019-12-28
6652,343,273,6652,171,2017-12-26,2017-12-28
6654,341,108,6654,92,2019-11-22,2019-11-22
6658,137,63,6658,147,2019-11-28,2019-11-28
6665,276,255,6665,55,2019-8-28,2019-9-28
6669,200,222,6669,298,2017-12-28,2017-12-28
6670,48,242,6670,39,2018-11-25,2019-12-27
6671,65,262,6671,5,2019-11-28,2019-11-28
6675,106,465,6675,10,2019-12-28,2019-12-28
6692,131,90,6692,54,2019-12-28,2019-12-28
6694,146,36,6694,31,2019-12-28,2019-12-28
